date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-05-21,186.6,188.0,184.7,185.22,28364848,45.1992878019346,45.5384035732246,44.739059255184,44.8650165416631,113459392,0.0,1.0
2019-05-22,182.78,185.71,182.55,184.66,29748556,44.2739861974149,44.9837070616146,44.2182743207029,44.7293702331471,118994224,0.0,1.0
2019-05-23,179.66,180.54,177.81,179.8,36529736,43.5182424785401,43.7314009633509,43.0701252093355,43.5521540556691,146118944,0.0,1.0
2019-05-24,178.97,182.14,178.62,180.2,23714686,43.3511068484043,44.1189618448252,43.2663279055818,43.6490442760376,94858744,0.0,1.0
2019-05-28,178.23,180.59,177.91,178.92,27948160,43.1718599407225,43.743512240897,43.0943477644276,43.3389955708582,111792640,0.0,1.0
2019-05-29,177.38,179.35,176.0,176.42,28481165,42.9659682224393,43.4431525577544,42.6316969621677,42.7334316935547,113924660,0.0,1.0
2019-05-30,178.3,179.23,176.67,177.95,21218412,43.188815729287,43.4140854916439,42.7939880812851,43.1040367864645,84873648,0.0,1.0
2019-05-31,175.07,177.99,174.99,176.23,27043584,42.4064271998108,43.1137258085013,42.3870491557371,42.6874088388796,108174336,0.0,1.0
2019-06-03,173.3,177.92,170.27,175.6,40396069,41.9776879746799,43.0967700199368,41.2437445553881,42.5348067417992,161584276,0.0,1.0
2019-06-04,179.64,179.83,174.52,175.44,30967961,43.5133979675216,43.5594208221967,42.273203146804,42.4960506536517,123871844,0.0,1.0
2019-06-05,182.54,184.99,181.14,184.28,29773427,44.2158520651937,44.8093046649512,43.8767362939038,44.637324523797,119093708,0.0,1.0
2019-06-06,185.22,185.47,182.15,183.08,22526311,44.8650165416631,44.9255729293935,44.1213841003344,44.3466538626913,90105244,0.0,1.0
2019-06-07,190.15,191.92,185.77,186.51,30684393,46.0591885077056,46.4879277328365,44.9982405946699,45.1774875023517,122737572,0.0,1.0
2019-06-10,192.58,195.37,191.62,191.81,26220851,46.6477965964447,47.3236058835154,46.4152600675601,46.4612829222352,104883404,0.0,1.0
2019-06-11,194.81,196.0,193.6,194.86,26932882,47.1879595749994,47.4762079805959,46.8948666583845,47.2000708525455,107731528,0.0,1.0
2019-06-12,194.19,195.97,193.39,193.95,18253189,47.0377797334281,47.4689412140682,46.843999292691,46.979645601207,73012756,0.0,1.0
2019-06-13,194.15,196.79,193.6,194.7,21674625,47.0280907113913,47.6675661658238,46.8948666583845,47.161314764398,86698500,0.0,1.0
2019-06-14,192.74,193.59,190.3,191.55,18761474,46.6865526845921,46.8924444028753,46.0955223403439,46.3983042789956,75045896,0.0,1.0
2019-06-17,193.89,194.96,192.17,192.9,14669144,46.9651120681517,47.2242934076376,46.5484841205669,46.7253087727395,58676576,0.0,1.0
2019-06-18,198.45,200.29,195.21,196.05,26551004,48.0696605803533,48.5153555940487,47.284849795368,47.4883192581419,106204016,0.0,1.0
2019-06-19,197.87,199.88,197.31,199.68,21124235,47.9291697608189,48.4160431181709,47.7935234523029,48.3675980079867,84496940,0.0,1.0
2019-06-20,199.46,200.61,198.03,200.37,21513988,48.3143083867839,48.5928677703436,47.9679258489663,48.5347336381224,86055952,0.0,1.0
2019-06-21,198.78,200.85,198.15,198.8,47800589,48.1495950121574,48.6510019025647,47.9969929150769,48.1544395231758,191202356,0.0,1.0
2019-06-24,198.58,200.16,198.17,198.54,18220421,48.1011499019731,48.4838662724289,48.0018374260953,48.0914608799362,72881684,0.0,1.0
2019-06-25,195.57,199.26,195.29,198.43,21070334,47.3720509936997,48.2658632765997,47.3042278394417,48.0648160693349,84281336,0.0,1.0
2019-06-26,199.8,200.99,197.35,197.77,26067512,48.3966650740972,48.6849134796937,47.8032124743398,47.9049472057268,104270048,0.0,1.0
2019-06-27,199.74,201.57,199.57,200.29,20899717,48.3821315410419,48.8254042992281,48.3409531973853,48.5153555940487,83598868,0.0,1.0
2019-06-28,197.92,199.5,197.05,198.68,31110642,47.941281038365,48.3239974088208,47.7305448090634,48.1253724570653,124442568,0.0,1.0
2019-07-01,201.55,204.49,200.65,203.17,27316739,48.8205597882097,49.5327029079186,48.6025567923804,49.2129651807024,109266956,0.0,1.0
2019-07-02,202.73,203.13,201.36,201.41,16935217,49.1063859382969,49.2032761586655,48.7745369335346,48.7866482110807,67740868,0.0,1.0
2019-07-03,204.41,204.44,202.69,203.28,11362045,49.5133248638449,49.5205916303726,49.0966969162601,49.2396099913037,45448180,0.0,1.0
2019-07-05,204.23,205.08,202.9,203.35,17265518,49.4697242646791,49.6756159829623,49.1475642819536,49.2565657798682,69062072,0.0,1.0
2019-07-08,200.02,201.4,198.41,200.81,25338628,48.4499546952999,48.7842259555715,48.0599715583165,48.6413128805278,101354512,0.0,1.0
2019-07-09,201.24,201.51,198.81,199.2,20578015,48.7454698674241,48.8108707661728,48.156861778685,48.2513297435444,82312060,0.0,1.0
2019-07-10,203.23,203.73,201.56,201.85,17897138,49.2274987137577,49.3486114892184,48.8229820437189,48.8932274534861,71588552,0.0,1.0
2019-07-11,201.75,204.39,201.71,203.31,20191842,48.869004898394,49.5084803528265,48.8593158763571,49.2468767578314,80767368,0.0,1.0
2019-07-12,203.3,204.0,202.2,202.45,17595212,49.2444545023222,49.4140123879671,48.9780063963086,49.038562784039,70380848,0.0,1.0
2019-07-15,205.21,205.87,204.0,204.09,16947420,49.707105304582,49.8669741681902,49.4140123879671,49.4358126875501,67789680,0.0,1.0
2019-07-16,204.5,206.11,203.5,204.59,16866816,49.5351251634278,49.9251083004113,49.2928996125064,49.5569254630108,67467264,0.0,1.0
2019-07-17,203.35,205.09,203.27,204.05,14107450,49.2565657798682,49.6780382384715,49.2371877357945,49.4261236655132,56429800,0.0,1.0
2019-07-18,205.66,205.88,203.7,204.0,18582161,49.8161068024967,49.8693964236994,49.3413447226907,49.4140123879671,74328644,0.0,1.0
2019-07-19,202.59,206.5,202.36,205.79,20929307,49.072474361168,50.0195762652707,49.016762484456,49.8475961241165,83717228,0.0,1.0
2019-07-22,207.22,207.23,203.61,203.65,22277932,50.1939786619341,50.1964009174433,49.3195444231078,49.3292334451446,89111728,0.0,1.0
2019-07-23,208.84,208.91,207.29,208.46,18355210,50.5863840544268,50.6033398429912,50.2109344504986,50.4943383450766,73420840,0.0,1.0
2019-07-24,208.67,209.15,207.17,207.67,14991567,50.5452057107701,50.6614739752124,50.181867384388,50.3029801598487,59966268,0.0,1.0
2019-07-25,207.02,209.24,206.73,208.89,13909535,50.1455335517498,50.6832742747953,50.0752881419826,50.5984953319728,55638140,0.0,1.0
2019-07-26,207.74,209.73,207.14,207.48,17618874,50.3199359484132,50.8019647947468,50.1746006178604,50.2569573051736,70475496,0.0,1.0
2019-07-29,209.68,210.64,208.44,208.46,21673389,50.7898535172007,51.0223900460853,50.4894938340582,50.4943383450766,86693556,0.0,1.0
2019-07-30,208.78,210.16,207.31,208.76,33935718,50.5718505213715,50.906121781643,50.215778961517,50.567006010353,135742872,0.0,1.0
2019-07-31,213.04,221.37,211.3,216.42,69281361,51.6037313682967,53.621470207472,51.1822589096934,52.422453730411,277125444,0.0,1.0
2019-08-01,208.43,218.03,206.74,213.9,54017922,50.487071578549,52.8124368673945,50.0777103974918,51.8120453420891,216071688,0.0,1.0
2019-08-02,204.02,206.43,201.63,205.53,40862122,49.4188568989856,50.0026204767062,48.8399378322834,49.7846174808769,163448488,0.0,1.0
2019-08-05,193.34,198.65,192.58,197.99,52392969,46.8318880151449,48.1181056905376,46.6477965964447,47.9582368269295,209571876,0.0,1.0
2019-08-06,197.0,198.07,194.04,196.31,35824787,47.7184335315173,47.9776148710032,47.0014459007899,47.5512979013815,143299148,0.0,1.0
2019-08-07,199.04,199.56,193.82,195.41,33364400,48.212573655397,48.3385309418761,46.9481562795872,47.3332949055522,133457600,0.0,1.0
2019-08-08,203.43,203.53,199.39,200.2,27009523,49.2759438239419,49.3001663790341,48.2973525982194,48.4935552944658,108038092,0.0,1.0
2019-08-09,200.99,202.76,199.29,201.3,24619746,48.8714271539032,49.3018088945988,48.4580661600148,48.9468047469064,98478984,0.77,1.0
2019-08-12,200.48,202.05,199.15,199.62,22481889,48.7474188557367,49.1291698912689,48.4240246664004,48.5383068235343,89927556,0.0,1.0
2019-08-13,208.97,212.14,200.48,201.02,47539786,50.8117922899206,51.5825889667597,48.7474188557367,48.8787217596777,190159144,0.0,1.0
2019-08-14,202.75,206.44,202.59,203.16,36547443,49.2993773593406,50.1966138696043,49.2604727952099,49.3990703049255,146189772,0.0,1.0
2019-08-15,201.74,205.14,199.67,203.46,27883363,49.0537922982657,49.8805142860426,48.5504644998251,49.4720163626705,111533452,0.0,1.0
2019-08-16,206.5,207.16,203.84,204.28,28813624,50.2112030811533,50.3716844081924,49.5644147024809,49.6714022538402,115254496,0.0,1.0
2019-08-19,210.35,212.73,210.03,210.62,24431915,51.1473441555477,51.7260495469915,51.0695350272864,51.2129956075182,97727660,0.0,1.0
2019-08-20,210.36,213.35,210.32,210.88,26919529,51.1497756908059,51.8768047329979,51.1400495497732,51.2762155242306,107678116,0.0,1.0
2019-08-21,212.64,213.65,211.6,212.99,21564747,51.704165729668,51.9497507907429,51.4512860628186,51.7892694637039,86258988,0.0,1.0
2019-08-22,212.46,214.44,210.75,213.19,22267819,51.660398095021,52.1418420761381,51.2446055658744,51.8379001688672,89071276,0.0,1.0
2019-08-23,202.64,212.05,201.0,209.43,46882843,49.2726304715008,51.5607051494362,48.8738586891614,50.9236429117963,187531372,0.0,1.0
2019-08-26,206.49,207.19,205.06,205.86,26066130,50.2087715458952,50.3789790139669,49.8610620039773,50.0555848246306,104264520,0.0,1.0
2019-08-27,204.16,208.55,203.53,207.86,25897344,49.6422238307422,50.7096678090776,49.4890371094777,50.5418918762641,103589376,0.0,1.0
2019-08-28,205.53,205.72,203.32,204.1,15957632,49.9753441611111,50.0215433310163,49.4379748690562,49.6276346191932,63830528,0.0,1.0
2019-08-29,209.01,209.32,206.66,208.5,21007652,50.8215184309533,50.8968960239565,50.250107645284,50.6975101327868,84030608,0.0,1.0
2019-08-30,208.74,210.45,207.2,210.16,21162561,50.7558669789828,51.1716595081294,50.381410549225,51.1011449856425,84650244,0.0,1.0
2019-09-03,205.7,206.98,204.22,206.43,20059574,50.0166802605,50.3279167735454,49.6568130422912,50.1941823343462,80238296,0.0,1.0
2019-09-04,209.19,209.48,207.32,208.39,19216820,50.8652860656003,50.9358005880872,50.410588972323,50.6707632449469,76867280,0.0,1.0
2019-09-05,213.28,213.97,211.51,212.0,23946984,51.8597839861907,52.0275599190043,51.4294022454951,51.5485474731453,95787936,0.0,1.0
2019-09-06,213.26,214.42,212.51,214.05,19362294,51.8549209156744,52.1369790056218,51.6725557713118,52.0470122010696,77449176,0.0,1.0
2019-09-09,214.17,216.44,211.07,214.84,27309401,52.0761906241676,52.6281491277716,51.3224146941358,52.2391034864648,109237604,0.0,1.0
2019-09-10,216.7,216.78,211.71,213.86,31777931,52.6913690444839,52.7108213265493,51.4780329506585,52.0008130311644,127111724,0.0,1.0
2019-09-11,223.59,223.71,217.73,218.07,44289646,54.3666968373611,54.3958752604591,52.9418171760751,53.0244893748528,177158584,0.0,1.0
2019-09-12,223.09,226.42,222.86,224.8,32226669,54.2451200744528,55.0548213154225,54.1891947635149,54.6609126035994,128906676,0.0,1.0
2019-09-13,218.75,220.79,217.02,220.0,39763296,53.1898337724082,53.6858669650743,52.7691781727453,53.4937756796791,159053184,0.0,1.0
2019-09-16,219.9,220.13,217.56,217.73,21158141,53.4694603270974,53.5253856380353,52.9004810766863,52.9418171760751,84632564,0.0,1.0
2019-09-17,220.7,220.82,219.12,219.96,18386468,53.6639831477508,53.6931615708488,53.2798005769604,53.4840495386464,73545872,0.0,1.0
2019-09-18,222.77,222.85,219.44,221.06,25643093,54.1673109461914,54.1867632282568,53.3576097052217,53.7515184170448,102572372,0.0,1.0
2019-09-19,220.96,223.76,220.37,222.01,22187876,53.7272030644632,54.40803293675,53.5837424842313,53.9825142665707,88751504,0.0,1.0
2019-09-20,217.73,222.56,217.47,221.38,57977094,52.9418171760751,54.1162487057699,52.8785972593628,53.8293275453062,231908376,0.0,1.0
2019-09-23,218.72,219.84,217.65,218.95,19419648,53.1825391666337,53.4548711155484,52.9223648940098,53.2384644775715,77678592,0.0,1.0
2019-09-24,217.68,222.49,217.19,221.03,31434367,52.9296594997843,54.0992279589627,52.8105142721341,53.7442238112703,125737468,0.0,1.0
2019-09-25,221.03,221.5,217.14,218.55,22481006,53.7442238112703,53.8585059684042,52.7983565958433,53.1412030672449,89924024,0.0,1.0
2019-09-26,219.89,220.94,218.83,220.0,19088312,53.4670287918393,53.7223399939468,53.2092860544735,53.4937756796791,76353248,0.0,1.0
2019-09-27,218.82,220.96,217.28,220.54,25361285,53.2068545192154,53.7272030644632,52.8323980894576,53.6250785836201,101445140,0.0,1.0
2019-09-30,223.97,224.58,220.79,220.9,26318583,54.4590951771715,54.6074188279197,53.6858669650743,53.7126138529141,105274332,0.0,1.0
2019-10-01,224.59,228.22,224.2,225.07,36187163,54.6098503631779,55.4924976618926,54.5150204881093,54.7265640555699,144748652,0.0,1.0
2019-10-02,218.96,223.58,217.93,223.06,35767257,53.2408960128297,54.364265302103,52.9904478812385,54.2378254686783,143069028,0.0,1.0
2019-10-03,220.82,220.96,215.13,218.43,30352686,53.6931615708488,53.7272030644632,52.3096180089517,53.1120246441468,121410744,0.0,1.0
2019-10-04,227.01,227.49,223.89,225.64,34755553,55.1982818956543,55.3149955880464,54.4396428951061,54.8651615652854,139022212,0.0,1.0
2019-10-07,227.06,229.93,225.84,226.27,30889269,55.2104395719452,55.9082901910392,54.9137922704488,55.01834828655,123557076,0.0,1.0
2019-10-08,224.4,228.06,224.33,225.82,29282700,54.5636511932727,55.4535930977619,54.5466304464655,54.9089291999324,117130800,0.0,1.0
2019-10-09,227.03,227.79,225.64,227.03,19029424,55.2031449661707,55.3879416457914,54.8651615652854,55.2031449661707,76117696,0.0,1.0
2019-10-10,230.09,230.44,227.3,227.93,28962984,55.9471947551698,56.0322984892057,55.2687964181412,55.4219831394057,115851936,0.0,1.0
2019-10-11,236.21,237.64,232.31,232.95,41990210,57.4352943331682,57.7830038750861,56.486995582483,56.6426138390057,167960840,0.0,1.0
2019-10-14,235.87,238.13,234.67,234.9,24413484,57.3526221343905,57.9021491027363,57.0608379034104,57.1167632143483,97653936,0.0,1.0
2019-10-15,235.32,237.65,234.88,236.39,23040483,57.2188876951913,57.7854354103443,57.1119001438319,57.4790619678152,92161932,0.0,1.0
2019-10-16,234.37,235.24,233.2,233.37,19286694,56.9878918456654,57.199435413126,56.7034022204598,56.7447383198487,77146776,0.0,1.0
2019-10-17,235.28,236.15,233.52,235.09,17272897,57.2091615541586,57.4207051216192,56.7812113487212,57.1629623842534,69091588,0.0,1.0
2019-10-18,236.41,237.58,234.29,234.59,24248023,57.4839250383315,57.7684146635371,56.9684395636001,57.0413856213451,96992092,0.0,1.0
2019-10-21,240.51,240.99,237.32,237.52,21811567,58.4808544941801,58.5975681865721,57.7051947468247,57.7538254519881,87246268,0.0,1.0
2019-10-22,239.96,242.2,239.62,241.16,22684001,58.3471200549809,58.8917839528103,58.2644478562032,58.638904285961,90736004,0.0,1.0
2019-10-23,243.18,243.24,241.22,242.1,19932545,59.1300744081107,59.1446636196597,58.65349349751,58.8674686002287,79730180,0.0,1.0
2019-10-24,243.58,244.8,241.81,244.51,17916255,59.2273358184374,59.5239831199338,58.7969540777418,59.453468597447,71665020,0.0,1.0
2019-10-25,246.58,246.73,242.88,243.16,18369296,59.9567963958876,59.9932694247601,59.0571283503657,59.1252113375944,73477184,0.0,1.0
2019-10-28,249.05,249.25,246.72,247.42,23655368,60.5573856046549,60.6060163098183,59.9908378895019,60.1610453575736,94621472,0.0,1.0
2019-10-29,243.29,249.75,242.57,248.97,35709867,59.1568212959506,60.7275930727266,58.9817507573625,60.5379333225896,142839468,0.0,1.0
2019-10-30,243.26,245.3,241.21,244.76,31130522,59.1495266901761,59.6455598828422,58.6510619622518,59.5142569789012,124522088,0.0,1.0
2019-10-31,248.76,249.17,237.26,247.24,34790520,60.4868710821681,60.5865640277529,57.6906055352757,60.1172777229266,139162080,0.0,1.0
2019-11-01,255.82,255.93,249.16,249.54,37781334,62.2035349744341,62.230281862274,60.5841324924947,60.6765308323051,151125336,0.0,1.0
2019-11-04,257.5,257.85,255.38,257.33,25817952,62.6120328978062,62.6971366318421,62.0965474230748,62.5706967984174,103271808,0.0,1.0
2019-11-05,257.13,258.19,256.32,257.05,19974427,62.522066093254,62.7798088306197,62.3251117373425,62.5026138111887,79897708,0.0,1.0
2019-11-06,257.24,257.49,255.37,256.77,18966124,62.5488129810939,62.609601362548,62.0941158878166,62.43453082396,75864496,0.0,1.0
2019-11-07,259.43,260.35,258.11,258.74,23735083,63.2685474175114,63.4929126166946,62.9466321317267,63.1002735181239,94940332,0.77,1.0
2019-11-08,260.14,260.44,256.85,258.69,17520495,63.4416988212289,63.5148613861799,62.6393493589323,63.0880797572988,70081980,0.0,1.0
2019-11-11,262.2,262.47,258.28,258.3,20507459,63.9440817672261,64.0099280756821,62.9880909185323,62.9929684228624,82029836,0.0,1.0
2019-11-12,261.96,262.79,260.92,261.55,21847226,63.8855517152653,64.0879681449632,63.6319214901016,63.7855628764989,87388904,0.0,1.0
2019-11-13,264.47,264.78,261.07,261.13,25817593,64.4976785086892,64.5732798258053,63.6685027725772,63.6831352855674,103270372,0.0,1.0
2019-11-14,262.64,264.88,262.1,263.75,22395556,64.0513868624877,64.5976673474556,63.9196942455758,64.3220883528066,89582224,0.0,1.0
2019-11-15,265.76,265.78,263.01,263.68,25093666,64.8122775379787,64.8171550423088,64.141620692594,64.3050170876514,100374664,0.0,1.0
2019-11-18,267.1,267.43,264.23,265.8,21700897,65.1390703280935,65.2195491495396,64.4391484567283,64.8220325466389,86803588,0.0,1.0
2019-11-19,266.29,268.0,265.39,267.9,19069597,64.9415314027256,65.3585580229466,64.7220437078724,65.3341705012963,76278388,0.0,1.0
2019-11-20,263.19,266.08,260.4,265.54,26609919,64.1855182315646,64.8903176072598,63.5051063775198,64.758624990348,106439676,0.0,1.0
2019-11-21,262.01,264.01,261.18,263.69,30348778,63.8977454760905,64.3854959090975,63.6953290463925,64.3074558398164,121395112,0.0,1.0
2019-11-22,261.78,263.18,260.84,262.59,16331263,63.8416541762947,64.1830794793996,63.6124114727813,64.0391931016625,65325052,0.0,1.0
2019-11-25,266.37,266.44,262.52,262.71,21029517,64.9610414200459,64.9781126852011,64.0221218365073,64.0684581276429,84118068,0.0,1.0
2019-11-26,264.29,267.16,262.5,266.94,26334882,64.4537809697185,65.1537028410837,64.0172443321772,65.1000502934529,105339528,0.0,1.0
2019-11-27,267.84,267.98,265.31,265.58,16386122,65.3195379883061,65.3536805186166,64.7025336905521,64.7683799990081,65544488,0.0,1.0
2019-11-29,267.25,268.0,265.9,266.6,11654363,65.175651610569,65.3585580229466,64.8464200682892,65.0171327198417,46617452,0.0,1.0
2019-12-02,264.16,268.25,263.45,267.27,23693550,64.4220771915731,65.4195268270725,64.2489257878556,65.180529114899,94774200,0.0,1.0
2019-12-03,259.45,259.53,256.29,258.31,29377268,63.2734249218414,63.2929349391617,62.5027792376903,62.9954071750274,117509072,0.0,1.0
2019-12-04,261.74,263.31,260.68,261.07,16810388,63.8318991676345,64.2147832575451,63.5733914381408,63.6685027725772,67241552,0.0,1.0
2019-12-05,265.58,265.89,262.73,263.79,18661343,64.7683799990081,64.8439813161242,64.073335631973,64.3318433614668,74645372,0.0,1.0
2019-12-06,270.71,271.0,267.3,267.48,26547493,66.0194598596712,66.0901836724572,65.1878453713942,65.2317429103648,106189972,0.0,1.0
2019-12-09,266.92,270.8,264.91,270.0,32182645,65.0951727891228,66.0414086291565,64.6049836039507,65.8463084559537,128730580,0.0,1.0
2019-12-10,268.48,270.07,265.86,268.6,22632383,65.4756181268683,65.8633797211089,64.8366650596291,65.5048831528488,90529532,0.0,1.0
2019-12-11,270.77,271.1,268.5,268.81,19723391,66.0340923726614,66.1145711941076,65.4804956311984,65.5560969483145,78893564,0.0,1.0
2019-12-12,271.46,272.56,267.32,267.78,34437042,66.2023662720488,66.4706290102027,65.1927228757242,65.3049054753158,137748168,0.0,1.0
2019-12-13,275.15,275.3,270.93,271.46,33432806,67.1022658209469,67.1388471034224,66.073112407302,66.2023662720488,133731224,0.0,1.0
2019-12-16,279.86,280.79,276.98,277.0,32081105,68.2509180906785,68.4777220420268,67.5485574671484,67.5534349714784,128324420,0.0,1.0
2019-12-17,280.41,281.77,278.8,279.57,28575798,68.3850494597555,68.7167197542003,67.9924103611848,68.1801942778925,114303192,0.0,1.0
2019-12-18,279.74,281.9,279.12,279.8,29024687,68.2216530646981,68.7484235323457,68.0704504304659,68.2362855776883,116098748,0.0,1.0
2019-12-19,280.02,281.18,278.95,279.5,24626947,68.2899381253191,68.5728333764632,68.0289916436603,68.1631230127373,98507788,0.0,1.0
2019-12-20,279.44,282.65,278.56,282.23,69032743,68.148490499747,68.9313299447234,67.9338803092239,68.8289023537919,276130972,0.0,1.0
2019-12-23,284.0,284.25,280.37,280.53,24677883,69.2605614870031,69.321530291129,68.3752944510953,68.4143144857359,98711532,0.0,1.0
2019-12-24,284.27,284.89,282.92,284.69,12119714,69.3264077954591,69.4776104296913,68.9971762531793,69.4288353863906,48478856,0.0,1.0
2019-12-26,289.91,289.98,284.7,284.82,23334004,70.701864016539,70.7189352816943,69.4312741385556,69.460539164536,93336016,0.0,1.0
2019-12-27,289.8,293.97,288.12,291.12,36592936,70.6750377427236,71.6919973955434,70.2653273789977,70.9969530285083,146371744,0.0,1.0
2019-12-30,291.52,292.69,285.22,289.46,36059614,71.0945031151097,71.3798371184188,69.5580892511375,70.5921201691124,144238456,0.0,1.0
2019-12-31,293.65,293.68,289.52,289.93,25247625,71.6139573262622,71.6212735827573,70.6067526821026,70.7067415208691,100990500,0.0,1.0
2020-01-02,300.35,300.6,295.19,296.24,33911864,73.2479212768359,73.3088900809618,71.9895251596777,72.2455941370064,135647456,0.0,1.0
2020-01-03,297.43,300.58,296.5,297.15,36633878,72.5358056446456,73.3040125766317,72.3090016932973,72.4675205840246,146535512,0.0,1.0
2020-01-06,299.8,299.96,292.75,293.79,29644644,73.113789907759,73.1528099423995,71.3944696314091,71.6480998565727,118578576,0.0,1.0
2020-01-07,298.39,300.9,297.48,299.84,27877655,72.769925852489,73.3820526459128,72.5479994054708,73.1235449164191,111510620,0.0,1.0
2020-01-08,303.19,304.44,297.16,297.16,33090946,73.9405268917059,74.2453709123353,72.4699593361896,72.4699593361896,132363784,0.0,1.0
2020-01-09,309.63,310.43,306.2,307.24,42621542,75.5110832859887,75.7061834591915,74.6745912933816,74.9282215185452,170486168,0.0,1.0
2020-01-10,310.33,312.67,308.25,310.6,35217272,75.6817959375412,76.2524639441594,75.1745354872138,75.7476422459971,140869088,0.0,1.0
2020-01-13,316.96,317.07,311.15,311.64,30028742,77.2986886229596,77.325514896775,75.881773615074,76.0012724711608,120114968,0.0,1.0
2020-01-14,312.68,317.57,312.17,316.7,40653457,76.2549026963245,77.4474525050267,76.1305263359077,77.2352810666686,162613828,0.0,1.0
2020-01-15,311.34,315.5,309.55,311.85,30480882,75.9281099062097,76.9426308068644,75.4915732686684,76.0524862666265,121923528,0.0,1.0
2020-01-16,315.24,315.7,312.09,313.59,27207254,76.8792232505735,76.9914058501651,76.1110163185874,76.4768291433427,108829016,0.0,1.0
2020-01-17,318.73,318.74,315.0,316.27,34454117,77.7303477561708,77.7327865083359,76.8206931986126,77.1304147235721,137816468,0.0,1.0
2020-01-21,316.57,319.02,316.0,317.19,27235039,77.2035772885232,77.8010715689568,77.0645684151162,77.3547799227554,108940156,0.0,1.0
2020-01-22,317.7,319.99,317.31,318.58,25458115,77.4791562831722,78.0376305289653,77.3840449487358,77.6937664736953,101832460,0.0,1.0
2020-01-23,319.23,319.56,315.65,317.92,26117993,77.8522853644226,77.9327641858688,76.9792120893399,77.532808830803,104471972,0.0,1.0
2020-01-24,318.31,323.33,317.52,320.25,36634380,77.6279201652393,78.8521737520871,77.4352587442015,78.1010380852562,146537520,0.0,1.0
2020-01-27,308.95,311.77,304.88,310.06,40485005,75.3452481387663,76.0329762493062,74.3526760075969,75.6159496290852,161940020,0.0,1.0
2020-01-28,317.69,318.4,312.19,312.6,40558486,77.4767175310072,77.6498689347247,76.1354038402377,76.2353926790042,162233944,0.0,1.0
2020-01-29,324.34,327.85,321.38,324.45,54149928,79.0984877207556,79.954489730683,78.3766170799052,79.125313994571,216599712,0.0,1.0
2020-01-30,323.87,324.09,318.75,320.54,31685808,78.983866368999,79.0375189166298,77.7352252605009,78.1717618980422,126743232,0.0,1.0
2020-01-31,309.51,322.68,308.29,320.93,49897096,75.4818182600083,78.6936548613598,75.184290495874,78.2668732324786,199588384,0.0,1.0
2020-02-03,308.66,313.49,302.22,304.3,43496401,75.2745243259803,76.4524416216923,73.7039679316975,74.2112283820249,173985604,0.0,1.0
2020-02-04,318.85,319.64,313.63,315.31,34154134,77.7596127821513,77.952274203189,76.4865841520028,76.8962945157287,136616536,0.0,1.0
2020-02-05,321.45,324.76,318.95,323.52,29706718,78.3936883450604,79.2009153116871,77.7840003038016,78.8985100432227,118826872,0.0,1.0
2020-02-06,325.21,325.22,320.26,322.57,26356385,79.3106591591137,79.3130979112788,78.1034768374212,78.6668285875444,105425540,0.0,1.0
2020-02-07,320.03,323.4,318.0,322.37,29421012,78.2351694543331,79.0590063479403,77.738911622279,78.8072105021197,117684048,0.77,1.0
2020-02-10,321.55,321.55,313.85,314.18,27337215,78.6067516734082,78.6067516734082,76.7243943794096,76.8050668348667,109348860,0.0,1.0
2020-02-11,319.61,323.9,318.71,323.6,23580780,78.132495420115,79.1812373410571,77.9124796325048,79.107898745187,94323120,0.0,1.0
2020-02-12,327.2,327.22,321.47,321.47,28432573,79.9879618956279,79.9928511353526,78.5871947145095,78.5871947145095,113730292,0.0,1.0
2020-02-13,324.87,326.22,323.35,324.19,23686892,79.4183654677037,79.748389149119,79.0467832486286,79.2521313170648,94747568,0.0,1.0
2020-02-14,324.95,325.98,322.85,324.74,20028447,79.4379224266024,79.689718272423,78.9245522555118,79.3865854094933,80113788,0.0,1.0
2020-02-18,319.0,319.75,314.61,315.36,38190545,77.9833736085125,78.1667200981877,76.9101854889471,77.0935319786223,152762180,0.0,1.0
2020-02-19,323.62,324.57,320.0,320.0,23495991,79.1127879849117,79.3450268718336,78.2278355947461,78.2278355947461,93983964,0.0,1.0
2020-02-20,320.3,324.65,318.21,322.63,25141489,78.3011741906162,79.3645838307323,77.790248639388,78.8707706185404,100565956,0.0,1.0
2020-02-21,313.05,320.45,310.5,318.62,32426415,76.5288247904227,78.3378434885512,75.9054467255271,77.8904780537438,129705660,0.0,1.0
2020-02-24,298.18,304.18,289.23,297.26,55548828,72.8936750551294,74.3604469725309,70.7057402783388,72.6687700277945,222195312,0.0,1.0
2020-02-25,288.08,302.53,286.13,300.95,57668364,70.4246089941702,73.9570846952454,69.9479081210147,73.5708347569964,230673456,0.0,1.0
2020-02-26,292.65,297.88,286.5,286.53,49678431,71.5418002712577,72.8203364592593,70.0383590559211,70.0456929155081,198713724,0.0,1.0
2020-02-27,273.52,286.0,272.96,281.1,80151381,66.8652424746092,69.9161280628043,66.7283437623184,68.7182643302598,320605524,0.0,1.0
2020-02-28,273.36,278.41,256.37,257.26,106721230,66.8261285568119,68.0606615872915,62.6727194107033,62.8902905784512,426884920,0.0,1.0
2020-03-02,298.81,301.44,277.72,282.28,85349339,73.0476861064565,73.6906211302508,67.8919828167903,69.0067294740154,341397356,0.0,1.0
